-9.281144614427606143e+01,-9.299273980805256201e+01,-9.303156321491198355e+01,-9.301022235086514911e+01,-9.295277528162367275e+01,-9.288376611090546930e+01,-9.280814220129818182e+01,-9.271925049778545258e+01,-9.262094029085244529e+01,-9.248956513620319697e+01,-9.233212092286183292e+01,-9.213002643949974413e+01,-9.188023438988139446e+01,-9.157840346070162241e+01,-9.121095481818503004e+01,-9.078847731253816278e+01,-9.029116656233642857e+01,-8.973507491294438410e+01,-8.911202882933218916e+01,-8.842704411464598024e+01,-8.768918292289254168e+01,-8.689181829042587424e+01,-8.605764508894952769e+01,-8.517748910778806248e+01,-8.427332332867035802e+01,-8.334763556998527179e+01,-8.240922066728094819e+01,-8.147457436071590564e+01,-8.053934431918492010e+01,-7.962809065669034680e+01,-7.873561226563430182e+01,-7.787899614014909844e+01,-7.706198929254688323e+01,-7.628806823648397994e+01,-7.557069930800594193e+01,-7.490094926873095460e+01,-7.429647984130505733e+01,-7.375003549266500613e+01,-7.326947364391980955e+01,-7.285566828851384003e+01,-7.250558002891142451e+01,-7.222808964409884425e+01,-7.201112658502918862e+01,-7.186641081955633581e+01,-7.178615047495071622e+01,-7.177276743750641685e+01,-7.182656111676220689e+01,-7.194165554950222941e+01,-7.212501367911832517e+01,-7.236597232176569605e+01,-7.257310662525026146e+01,-7.267756891000209407e+01,-7.275875922471851709e+01,-7.286606311970638217e+01,-7.301595661878459964e+01,-7.322533803544158104e+01,-7.348524310111980640e+01,-7.379804492396502269e+01,-7.415375483011874280e+01,-7.454506611768908897e+01,-7.496998781077297735e+01,-7.541352172406931231e+01,-7.588147023647312039e+01,-7.635956096259039327e+01,-7.685130250100297644e+01,-7.735123629156319680e+01,-7.785450294604979149e+01,-7.836644478123071167e+01,-7.887292953201102819e+01,-7.938592792435167667e+01,-7.989436238531945378e+01,-8.040303700368528439e+01,-8.091061706867219527e+01,-8.141192556528017121e+01,-8.191602249259855739e+01,-8.240816046939968942e+01,-8.290215590000036627e+01,-8.338880531541173013e+01,-8.387162725586344436e+01,-8.435193576555147388e+01,-8.482290083350133614e+01,-8.529506339177012819e+01,-8.575500228772548894e+01,-8.621472567883756710e+01,-8.666733870246019933e+01,-8.711444564972399007e+01,-8.755957660325739766e+01,-8.799399205268193214e+01,-8.842928883826439801e+01,-8.885327945082946144e+01,-8.927585940950373811e+01,-8.969232470848407957e+01,-9.010225224602086769e+01,-9.051121988230715942e+01,-9.090859382423903412e+01,-9.130686341750978841e+01,-9.169506611665082119e+01,-9.208093832819906766e+01,-9.246190474424574290e+01,-9.281144614427606143e+01
-9.283198949029676328e+01,-9.260511316395357539e+01,-9.193267933891002031e+01,-9.099881697679546733e+01,-8.987826636216348675e+01,-8.865126754467033265e+01,-8.736672886915553704e+01,-8.605523221547983326e+01,-8.475260649051858763e+01,-8.346017141168380249e+01,-8.220267621413816528e+01,-8.097660261298435103e+01,-7.978816160386617184e+01,-7.863938077041211727e+01,-7.752264578643132609e+01,-7.644814242266963333e+01,-7.540026505091722697e+01,-7.439139198261639763e+01,-7.341348973140904377e+01,-7.246863455069524207e+01,-7.156182843974482921e+01,-7.068454397990768712e+01,-6.985266932216936198e+01,-6.905488272972564801e+01,-6.830643298804110941e+01,-6.760586328961224467e+01,-6.695725263607587863e+01,-6.637180380460245033e+01,-6.584230297073747806e+01,-6.538794628930850195e+01,-6.500124782358162179e+01,-6.469548943854749723e+01,-6.447202936921758010e+01,-6.433218767904818947e+01,-6.428707940369469043e+01,-6.432659991947201661e+01,-6.446636389112092047e+01,-6.469799781942671757e+01,-6.502784462822555156e+01,-6.545542755492809306e+01,-6.597626118421095498e+01,-6.659767978303946734e+01,-6.730581895777254431e+01,-6.811063531939120708e+01,-6.900215366966025954e+01,-6.998056292930820632e+01,-7.104370621737999159e+01,-7.218279783633653324e+01,-7.340216071243406759e+01,-7.468752570046146388e+01,-7.574210851831810487e+01,-7.634564019031861903e+01,-7.668781376122635152e+01,-7.688451906206094577e+01,-7.699363845843754461e+01,-7.707712531977782078e+01,-7.715318274808672072e+01,-7.725100144145673653e+01,-7.737774553849038739e+01,-7.753864443777476367e+01,-7.773945490742946163e+01,-7.797081886311897847e+01,-7.823987874620544858e+01,-7.853444302290520795e+01,-7.885713177959837594e+01,-7.920213307325747110e+01,-7.956389138400120942e+01,-7.994590431350835047e+01,-8.033411022860207140e+01,-8.073818226701831691e+01,-8.114687818259525898e+01,-8.156363533481118111e+01,-8.198634592634431328e+01,-8.240940670135088908e+01,-8.284064214221535849e+01,-8.326556893014057437e+01,-8.369672246002494376e+01,-8.412493143336365620e+01,-8.455315285214652476e+01,-8.498230033690325058e+01,-8.540553988565426380e+01,-8.583271949626612241e+01,-8.625070564393712402e+01,-8.667085790030645853e+01,-8.708634551457583939e+01,-8.749856196753194126e+01,-8.791078283705041940e+01,-8.831440878817883799e+01,-8.872058437743140757e+01,-8.911735818310836521e+01,-8.951426911294961997e+01,-8.990664840052741624e+01,-9.029400775723124184e+01,-9.068172284858286503e+01,-9.105933103164963427e+01,-9.143899087200563258e+01,-9.180990529569569958e+01,-9.217960447693280912e+01,-9.254550765457167927e+01,-9.283198949029676328e+01
-9.290063189978243940e+01,-9.226511699443997827e+01,-9.088269630852209957e+01,-8.903668397226860520e+01,-8.684474668924957541e+01,-8.443266344586996297e+01,-8.188350975451083968e+01,-7.925786724147269524e+01,-7.662423810618849984e+01,-7.400774446986767430e+01,-7.145949178076338626e+01,-6.899545852917574962e+01,-6.663856293547641485e+01,-6.440349079454065873e+01,-6.229311244000072634e+01,-6.032250220536320739e+01,-5.848277586181418997e+01,-5.678598045326594956e+01,-5.522610013687938135e+01,-5.380408113952515237e+01,-5.252229192545647152e+01,-5.137172424325274278e+01,-5.036228495720146725e+01,-4.948186549426930014e+01,-4.873937863446073493e+01,-4.813021893401216289e+01,-4.765417075049737150e+01,-4.731693722043121397e+01,-4.710910685487488081e+01,-4.704337524088927580e+01,-4.711035015828133510e+01,-4.731839103042827333e+01,-4.766606434855918906e+01,-4.815211807343871442e+01,-4.878420908874971929e+01,-4.955155604953461079e+01,-5.046647119817632188e+01,-5.152006550041411970e+01,-5.271687752655418535e+01,-5.405543754946805279e+01,-5.553058148425790819e+01,-5.714826021147391089e+01,-5.889440905512779523e+01,-6.077748211958780189e+01,-6.278681037468749082e+01,-6.492129461177913186e+01,-6.717740739248773707e+01,-6.954478362704401206e+01,-7.202580207680344415e+01,-7.460390546816833535e+01,-7.677863893293837805e+01,-7.817831650868103566e+01,-7.909617563934378381e+01,-7.970288765992088997e+01,-8.008108211952355759e+01,-8.032367513453041852e+01,-8.046207385590454919e+01,-8.054849558085359718e+01,-8.060544027144487700e+01,-8.065383439555429845e+01,-8.071383317216097453e+01,-8.078634395357332210e+01,-8.088815653532316219e+01,-8.101359765569696947e+01,-8.116996892957263299e+01,-8.135471519255216322e+01,-8.156442304498185081e+01,-8.180310419745799777e+01,-8.205803633179465351e+01,-8.233781880977522860e+01,-8.263162137724623335e+01,-8.294194827719857699e+01,-8.326613791181986812e+01,-8.359826632896539422e+01,-8.394492764005525487e+01,-8.429190689868093500e+01,-8.465036517777443237e+01,-8.501111484645971927e+01,-8.537646243463763085e+01,-8.574683955280872283e+01,-8.611534997848860939e+01,-8.649105360731891778e+01,-8.686107199346886887e+01,-8.723603239454013192e+01,-8.760913252415267038e+01,-8.798150714122351701e+01,-8.835613219212370950e+01,-8.872453050166876665e+01,-8.909734511537345725e+01,-8.946285657245542211e+01,-8.983020964016412790e+01,-9.019476080899843851e+01,-9.055594253183460296e+01,-9.091890726330819916e+01,-9.127337072122730888e+01,-9.163113303075476779e+01,-9.198157432515498044e+01,-9.233200177221252147e+01,-9.267983035712970263e+01,-9.290063189978243940e+01
-9.302725938730540634e+01,-9.198410716921216590e+01,-8.989620993822074979e+01,-8.714658329028051753e+01,-8.389761277004436124e+01,-8.032185394343838425e+01,-7.653634631647503284e+01,-7.262953651291442725e+01,-6.869996985339599860e+01,-6.479193704923557107e+01,-6.098135573073776072e+01,-5.730067279311077755e+01,-5.378893108756776087e+01,-5.047329340094728423e+01,-4.736634881202840575e+01,-4.448943640625094531e+01,-4.183914169821576934e+01,-3.942828451696544789e+01,-3.725213123196436982e+01,-3.531040760936667766e+01,-3.360280421681116536e+01,-3.211935757260306445e+01,-3.086446551469626343e+01,-2.982514235255922586e+01,-2.900465568850469822e+01,-2.839581458685628945e+01,-2.799493997965277003e+01,-2.780316748037915886e+01,-2.780994737408420292e+01,-2.802242578472052514e+01,-2.843047500650172310e+01,-2.903842481060712544e+01,-2.984305399293711503e+01,-3.084152680213657050e+01,-3.203871009063226438e+01,-3.342439112617222463e+01,-3.500803288826344328e+01,-3.678146564334790014e+01,-3.874820712433955805e+01,-4.090688101747451810e+01,-4.325298893237038556e+01,-4.579208137978079662e+01,-4.851184867213038387e+01,-5.142035881027101141e+01,-5.450829253247820816e+01,-5.777500175665980464e+01,-6.121751334281776735e+01,-6.482612129285629976e+01,-6.860302885208685097e+01,-7.253182586850186908e+01,-7.591247000819419100e+01,-7.822687221744126873e+01,-7.986909138221980697e+01,-8.105950833505627884e+01,-8.189979875623157568e+01,-8.250652813702259891e+01,-8.291574112949183473e+01,-8.319419377413541383e+01,-8.337128706544896772e+01,-8.347711300101997267e+01,-8.354290250990774780e+01,-8.357656884302767253e+01,-8.360675407583826768e+01,-8.363469999321677051e+01,-8.367628668893271993e+01,-8.373520780254554552e+01,-8.381335364295591717e+01,-8.391889016026559034e+01,-8.404245604514846946e+01,-8.419448674174310554e+01,-8.436602114097829030e+01,-8.456018985254419817e+01,-8.477480005052834144e+01,-8.500431867975282785e+01,-8.525469501573633124e+01,-8.551227598400626562e+01,-8.578709658613183819e+01,-8.607006380096657949e+01,-8.636288586493159869e+01,-8.666551823435665369e+01,-8.697099293988736690e+01,-8.728752391465653204e+01,-8.760246655760448675e+01,-8.792563950491552305e+01,-8.825023068762098433e+01,-8.857706213903344405e+01,-8.890875653273721468e+01,-8.923693118197516583e+01,-8.957166803520027543e+01,-8.990146540416867538e+01,-9.023502665140415502e+01,-9.056771431371549852e+01,-9.089885883953678558e+01,-9.123336108634717334e+01,-9.156111409229532683e+01,-9.189352672880036721e+01,-9.222016080175282582e+01,-9.254807946995671841e+01,-9.287468961599103068e+01,-9.302725938730537791e+01
-9.322184318803792280e+01,-9.177347343506494326e+01,-8.898709711738760575e+01,-8.534553889407180804e+01,-8.105797369829372201e+01,-7.634647350341901983e+01,-7.136512226010665927e+01,-6.623289335297886282e+01,-6.107959370610933547e+01,-5.596843271035106682e+01,-5.099814207505045260e+01,-4.621409319370067692e+01,-4.166730111476712750e+01,-3.739293712484811749e+01,-3.340844935942334359e+01,-2.973825654780549144e+01,-2.638005086816562539e+01,-2.334572102152804973e+01,-2.062925968160911339e+01,-1.822786616186164110e+01,-1.613785097370003996e+01,-1.434722586876029027e+01,-1.285544380602789261e+01,-1.164813518386517899e+01,-1.072388390663621749e+01,-1.007334806118990400e+01,-9.690236484592787747e+00,-9.572316240189252312e+00,-9.708677338233485443e+00,-1.010247302570013517e+01,-1.074379621737369916e+01,-1.163436486214368415e+01,-1.277034449132679583e+01,-1.414850404822101382e+01,-1.577214040263828565e+01,-1.763269490150517527e+01,-1.973791603771960013e+01,-2.208146042433108391e+01,-2.466691674019412517e+01,-2.749414407734465726e+01,-3.056058166757767935e+01,-3.387257058321441150e+01,-3.742121224351171804e+01,-4.121556925358208900e+01,-4.524959992842113365e+01,-4.952501261784419739e+01,-5.404152606656876401e+01,-5.879259854505713179e+01,-6.378258217934646268e+01,-6.899819907982822542e+01,-7.354581937128816094e+01,-7.676964746848602772e+01,-7.916406053224284278e+01,-8.099576394155309345e+01,-8.238227641557401171e+01,-8.345933862841138762e+01,-8.426405577866626118e+01,-8.487286153784771159e+01,-8.531705849680903953e+01,-8.563031263789062564e+01,-8.584959666593951511e+01,-8.598408650374247486e+01,-8.607094160537917560e+01,-8.611437923187816068e+01,-8.613789334421971944e+01,-8.615071505493054360e+01,-8.616036906741382495e+01,-8.618117526739533218e+01,-8.620789731362742714e+01,-8.625584401175851212e+01,-8.631932309559604732e+01,-8.640433675039852801e+01,-8.651083727896386222e+01,-8.663502457431059156e+01,-8.678364220750046343e+01,-8.694431884760277285e+01,-8.712691914231157853e+01,-8.732290984235856968e+01,-8.753383636033689186e+01,-8.775946299632661862e+01,-8.799292529948888841e+01,-8.824171576272510720e+01,-8.849348667253946132e+01,-8.875726641881533396e+01,-8.902623810632832146e+01,-8.930089069036182536e+01,-8.958345973281456054e+01,-8.986563632015548819e+01,-9.015688609464424985e+01,-9.044590786848613106e+01,-9.074091216901129542e+01,-9.103724181567167761e+01,-9.133409513787867695e+01,-9.163608565577021636e+01,-9.193327452764125951e+01,-9.223663988025543858e+01,-9.253592187767378618e+01,-9.283791272115229276e+01,-9.314000109279734829e+01,-9.322184318803789438e+01
-9.349454750730569685e+01,-9.164471872910294792e+01,-8.816922927782775332e+01,-8.365032351633482222e+01,-7.834577712280182027e+01,-7.252975454035350822e+01,-6.639654807417161919e+01,-6.009884486153120520e+01,-5.379982967610294509e+01,-4.758307569932134129e+01,-4.156920276240069256e+01,-3.581434577440228395e+01,-3.037753114260604548e+01,-2.529697005993563153e+01,-2.058941989823509289e+01,-1.627722771031028515e+01,-1.235395700871259805e+01,-8.827087706219572283e+00,-5.686064813929135653e+00,-2.923632566371622943e+00,-5.317558290725514780e-01,1.504576842605786169e+00,3.190155859505580338e+00,4.541031403770375618e+00,5.562102851424526762e+00,6.264312961330745111e+00,6.655676720735868912e+00,6.740591971495291546e+00,6.529817389383822501e+00,6.022705421417811067e+00,5.228405758416329263e+00,4.146597994424951139e+00,2.780920396907788472e+00,1.134188325039133360e+00,-7.963370409108847525e-01,-3.004285799641309040e+00,-5.496724718282848698e+00,-8.269727986450050139e+00,-1.132779154775238339e+01,-1.467276525076295002e+01,-1.830482354160500336e+01,-2.223201574979117368e+01,-2.644984518632148252e+01,-3.096950257549784169e+01,-3.578957027779949840e+01,-4.091564013383379006e+01,-4.635189374237219795e+01,-5.209709222395127881e+01,-5.815997240449672745e+01,-6.453322022410969794e+01,-7.013677356032829380e+01,-7.418796490077804151e+01,-7.728228779519832869e+01,-7.973074122649228457e+01,-8.166512857895818911e+01,-8.323729715258309625e+01,-8.448389341396298846e+01,-8.548812595407460435e+01,-8.628089792387473267e+01,-8.689657790219882827e+01,-8.737456427974194639e+01,-8.772174970166560115e+01,-8.798004279140647554e+01,-8.815260299056600957e+01,-8.826723871624164985e+01,-8.833561619879864679e+01,-8.836841909625215408e+01,-8.838514360967883476e+01,-8.838304043652101427e+01,-8.838326358320858844e+01,-8.838324557437249496e+01,-8.839322381624009495e+01,-8.841648274442076172e+01,-8.845208977898823832e+01,-8.850935887880859809e+01,-8.857798355877471863e+01,-8.866928391379244090e+01,-8.877607012181516666e+01,-8.890066354667408177e+01,-8.904334974144160242e+01,-8.919785573680405832e+01,-8.937146111459546205e+01,-8.955236328801132117e+01,-8.974907825719284915e+01,-8.995492415720576673e+01,-9.017016338591363933e+01,-9.039670588499348014e+01,-9.062635030510227807e+01,-9.086794697857388314e+01,-9.111040018803436169e+01,-9.136139996674455688e+01,-9.161625251794404790e+01,-9.187399859301885385e+01,-9.213892992234704593e+01,-9.240126325941110963e+01,-9.267150342014397779e+01,-9.293955970393162147e+01,-9.321192110719604784e+01,-9.348594192691535909e+01,-9.349454750730566843e+01
-9.385601267074949305e+01,-9.160968902911776013e+01,-8.745664809371368165e+01,-8.207763802521128582e+01,-7.578052666332462195e+01,-6.889385645406417780e+01,-6.165501761803210456e+01,-5.425325963086524439e+01,-4.688684054809689883e+01,-3.966071622771247007e+01,-3.271609560378823289e+01,-2.611766038908820065e+01,-1.992866139677025217e+01,-1.418585842347636117e+01,-8.900666767084771891e+00,-4.088746888676325852e+00,2.644911109802023930e-01,4.159151089175054494e+00,7.612871255643085533e+00,1.063898072209212842e+01,1.325067438698397382e+01,1.546668733123988204e+01,1.729550056933163660e+01,1.875497942747841762e+01,1.985246701335643138e+01,2.060000164055662708e+01,2.100656935539171855e+01,2.107772628378143054e+01,2.082376776035414423e+01,2.024535107779917098e+01,1.935063171899076906e+01,1.813980697419810895e+01,1.661586953413166157e+01,1.478079409093680852e+01,1.263174370312975725e+01,1.017281781864443246e+01,7.396928917347622701e+00,4.305460093049703119e+00,8.925558831114130953e-01,-2.845938835831077540e+00,-6.913228525626493592e+00,-1.131957084571592986e+01,-1.606520151360621185e+01,-2.116411872152147566e+01,-2.662017927268871631e+01,-3.244376857019960880e+01,-3.864464423606537480e+01,-4.522828408053558746e+01,-5.220948886270076628e+01,-5.958905730431993675e+01,-6.610808637196598170e+01,-7.086854045805515057e+01,-7.456803383384465178e+01,-7.756055401927662274e+01,-7.999170652964676265e+01,-8.202749992300368831e+01,-8.370394630859141216e+01,-8.510936231960189957e+01,-8.627342058021881144e+01,-8.722992714050599261e+01,-8.801902292555070062e+01,-8.864393627400824016e+01,-8.914892907739346128e+01,-8.953396274913907860e+01,-8.982845111289853435e+01,-9.004376051890545796e+01,-9.019090548334145296e+01,-9.029218746571837073e+01,-9.034459558385498212e+01,-9.037387770383239172e+01,-9.037879953603035688e+01,-9.037336096098078997e+01,-9.036387982080049142e+01,-9.035220596230840329e+01,-9.035122192111913364e+01,-9.035275689504393881e+01,-9.037112894793159512e+01,-9.040110431492777820e+01,-9.044688915240277538e+01,-9.051024520807251861e+01,-9.058618503694341939e+01,-9.068271281994742594e+01,-9.078900492581828985e+01,-9.091373771301442730e+01,-9.105071590916563196e+01,-9.120031991963955420e+01,-9.136439937324954030e+01,-9.153502127246096620e+01,-9.172057762621821553e+01,-9.191025447091774936e+01,-9.211128403235051110e+01,-9.231896692845768371e+01,-9.253220008535336660e+01,-9.275494928809919770e+01,-9.297758761493619772e+01,-9.321011914721134417e+01,-9.344261603778875269e+01,-9.368123515931290513e+01,-9.392327913457256727e+01,-9.385601267074952148e+01
-9.431769823518371254e+01,-9.168090420827985554e+01,-8.686386663614328540e+01,-8.064437466653313891e+01,-7.338151162522245841e+01,-6.546013504599216049e+01,-5.716327400105953416e+01,-4.871913523617376995e+01,-4.036213654093600667e+01,-3.221880990595798266e+01,-2.444882068766190741e+01,-1.712245763665825393e+01,-1.030310695836396917e+01,-4.021840700952793668e+00,1.719049096920684860e+00,6.913963209484904837e+00,1.158798586190596325e+01,1.575058903325873416e+01,1.942758402138235851e+01,2.263899828818108517e+01,2.540340366745374467e+01,2.774345043895203844e+01,2.967090393881960608e+01,3.120548319993923769e+01,3.235633307559953664e+01,3.313630967152221274e+01,3.355493799393030940e+01,3.361829800654544442e+01,3.333613097714129481e+01,3.270958028834576226e+01,3.174578049249464584e+01,3.044487238856839895e+01,2.880899748395074766e+01,2.683911370605767388e+01,2.453189584660327682e+01,2.188933052453603523e+01,1.890387707952208984e+01,1.557451713940429272e+01,1.189386238155248066e+01,7.855435182290818830e+00,3.453044094243580275e+00,-1.325946875967929373e+00,-6.486383601025977441e+00,-1.204535119471694316e+01,-1.801208139222725890e+01,-2.440210331352173512e+01,-3.123123153213464320e+01,-3.851233598719784368e+01,-4.626727122852699381e+01,-5.450624451720915431e+01,-6.179913866209531648e+01,-6.714371170518060694e+01,-7.134007625783894468e+01,-7.478402266668965126e+01,-7.763490094907029970e+01,-8.007160370221637891e+01,-8.213007061374605655e+01,-8.390290033877491283e+01,-8.541861127808257947e+01,-8.671016493415535820e+01,-8.781776969893576279e+01,-8.874088213991228713e+01,-8.952483835801493228e+01,-9.016580406659414848e+01,-9.069329923604800570e+01,-9.111696288313439140e+01,-9.144639954451068320e+01,-9.170472778606549014e+01,-9.188656752524602211e+01,-9.202028169678055747e+01,-9.210382664594561675e+01,-9.215331745334111702e+01,-9.217662561559052392e+01,-9.217706979656111344e+01,-9.217074931924423709e+01,-9.215061998471173865e+01,-9.213456353831497836e+01,-9.211914965001076894e+01,-9.211107112058493840e+01,-9.211421443137805909e+01,-9.212534984406789818e+01,-9.215425017286870002e+01,-9.219145474488016134e+01,-9.224676540069091857e+01,-9.231496391451588579e+01,-9.239713388948081274e+01,-9.249557889964393098e+01,-9.260295460103196774e+01,-9.272760789266615689e+01,-9.285919849762544231e+01,-9.300474625596274336e+01,-9.315968195105526206e+01,-9.332287004880200243e+01,-9.349803279100223108e+01,-9.367574633648905547e+01,-9.386554581686431220e+01,-9.405768426912649716e+01,-9.425798638609657587e+01,-9.446370058252821877e+01,-9.431769823518371254e+01
-9.489190607484849238e+01,-9.187169298423975761e+01,-8.640607097090432376e+01,-7.936785515745427233e+01,-7.116806075074120486e+01,-6.224940591972188031e+01,-5.294270568970023305e+01,-4.351703303062748773e+01,-3.424344979585666238e+01,-2.526947665417847588e+01,-1.677038825144359180e+01,-8.818554637521287987e+00,-1.473250022001764137e+00,5.244047972835176097e+00,1.134317757331746179e+01,1.683081395866952334e+01,2.174357179849818067e+01,2.610079081308930427e+01,2.993636373457582067e+01,3.327671396543200899e+01,3.614537166798032786e+01,3.856857160155749398e+01,4.056091953484690293e+01,4.214386152021000953e+01,4.332798153906270500e+01,4.412684645569584063e+01,4.455037306206941139e+01,4.460489848451732087e+01,4.429971557516978464e+01,4.363603338075654392e+01,4.262010670555997649e+01,4.125172836032811574e+01,3.953216433612732317e+01,3.746134621659922459e+01,3.503525721311183361e+01,3.225403350470116948e+01,2.910942631458516416e+01,2.559827118792037481e+01,2.171162634545316905e+01,1.744082333821961583e+01,1.277689572493403602e+01,7.704849566093912472e+00,2.215588144060404829e+00,-3.711084751270789184e+00,-1.008954168137000806e+01,-1.694042599381066339e+01,-2.428563780018168927e+01,-3.214555586776324958e+01,-4.054949619337870104e+01,-4.951762466584642652e+01,-5.745619489977968897e+01,-6.326908591906112633e+01,-6.785824635575900743e+01,-7.165986008107981320e+01,-7.484695112166343733e+01,-7.761030170000978501e+01,-7.998655452834447033e+01,-8.207219653436223439e+01,-8.389509470871200847e+01,-8.548761557009373746e+01,-8.688995203492078190e+01,-8.809837211610769714e+01,-8.915871801936106067e+01,-9.006365569104707447e+01,-9.084218659620523795e+01,-9.150181757093798751e+01,-9.205008986191282361e+01,-9.250983005173131346e+01,-9.287237656480496639e+01,-9.316714906951793296e+01,-9.338988376031255711e+01,-9.355718433212328478e+01,-9.367687324331183163e+01,-9.375209986666510531e+01,-9.380095490630915833e+01,-9.381592818828428904e+01,-9.381788623652036563e+01,-9.380422054407418386e+01,-9.378380430010557234e+01,-9.376253375048548833e+01,-9.373875858295733110e+01,-9.372462755771755383e+01,-9.371200658482050017e+01,-9.371267765329787380e+01,-9.372275223187412507e+01,-9.374462654325591870e+01,-9.378168182357208593e+01,-9.382753985709771882e+01,-9.389115832042355692e+01,-9.396294827216161138e+01,-9.405019234571432207e+01,-9.414872130740815237e+01,-9.425762495391174411e+01,-9.438061352704963269e+01,-9.450859458414024061e+01,-9.465079214936397989e+01,-9.479771375075586093e+01,-9.495492747778135367e+01,-9.511967039322416895e+01,-9.489190607484852080e+01
-9.559071583229945190e+01,-9.219548209329101951e+01,-8.609868509790766211e+01,-7.826561095721083916e+01,-6.915948669012311711e+01,-5.928201917408307509e+01,-4.901354208575386906e+01,-3.866542568010535774e+01,-2.854532879898431474e+01,-1.882053736463601012e+01,-9.678628395150326469e+00,-1.190272022989972811e+00,6.593429651079475207e+00,1.366391732681057647e+01,2.004533227470454904e+01,2.575782820799099682e+01,3.084968846995195690e+01,3.534979272342741297e+01,3.929939212641738777e+01,4.273051841349825963e+01,4.567090428582469031e+01,4.814975313860315964e+01,5.018398645990487239e+01,5.179648915170218970e+01,5.299900522300407602e+01,5.380572595367902977e+01,5.422692197935094782e+01,5.426912415738343043e+01,5.394135816787678550e+01,5.324477298775508416e+01,5.218497780768836947e+01,5.076135756947610389e+01,4.897441609513873573e+01,4.682317564637554597e+01,4.430287854275184145e+01,4.141212456193613889e+01,3.814183752280644057e+01,3.448700808189175859e+01,3.043720548433833528e+01,2.598176786648599546e+01,2.110923416584813594e+01,1.580236447966495916e+01,1.004826642676238180e+01,3.823741064417504276e+00,-2.890324854990865333e+00,-1.011944754331000240e+01,-1.789137324648973504e+01,-2.623375345464739894e+01,-3.518337217093886693e+01,-4.477036557548356654e+01,-5.324499336856223408e+01,-5.942660833127322917e+01,-6.431720253283313582e+01,-6.839162761377693300e+01,-7.183631920794152848e+01,-7.485304171703751308e+01,-7.747983239876376160e+01,-7.981682832869751110e+01,-8.189182918685222035e+01,-8.373703534648191749e+01,-8.539280068685204128e+01,-8.685305790079590338e+01,-8.816398584972611729e+01,-8.931547538161737521e+01,-9.033589691498789875e+01,-9.123080901827239586e+01,-9.200572122864539892e+01,-9.268273959831347497e+01,-9.324992483734035886e+01,-9.373685621846843219e+01,-9.413656233822345598e+01,-9.446512014603854368e+01,-9.472926872285177069e+01,-9.493082228554001745e+01,-9.508859358326486699e+01,-9.519324592832617782e+01,-9.526748062959677554e+01,-9.530823373649980113e+01,-9.532558906333386517e+01,-9.532664826841781291e+01,-9.531050988577018757e+01,-9.529156103444975656e+01,-9.526236738051366615e+01,-9.523699997989203325e+01,-9.521281238226157484e+01,-9.519380250649047071e+01,-9.518485702176769792e+01,-9.518075955223685014e+01,-9.519177114408446982e+01,-9.520926661110988221e+01,-9.524140442534306317e+01,-9.528475448420368821e+01,-9.533900885901582001e+01,-9.540825600303509191e+01,-9.548394263477840127e+01,-9.557531748880990108e+01,-9.567328997418312042e+01,-9.578337427868018494e+01,-9.590292000350117974e+01,-9.559071583229945190e+01
